,track_id,genre_top
33861,51450,Electronic
33862,51451,Electronic
33863,51452,Electronic
33864,51453,Electronic
33865,51454,Electronic
33866,51455,Electronic
33867,51456,Other
33868,51457,Other
33869,51458,Other
33870,51459,Other
33871,51460,Electronic
33872,51461,Electronic
33873,51462,Electronic
33874,51463,Electronic
33875,51464,Electronic
33876,51465,Electronic
33877,51466,Electronic
33878,51467,Electronic
33879,51468,Electronic
33880,51469,Electronic
33881,51470,Electronic
33882,51471,Electronic
33883,51472,Electronic
33884,51473,Electronic
33885,51474,Electronic
33886,51475,Electronic
33887,51476,Electronic
33888,51477,Experimental
33889,51478,Experimental
33890,51479,Experimental
33891,51480,Experimental
33892,51481,Experimental
33893,51492,Other
33894,51493,Other
33895,51494,Other
33896,51495,Other
33897,51496,Other
33898,51497,Other
33899,51498,Other
33900,51499,Other
33901,51500,Other
33902,51501,Other
33903,51502,Electronic
33904,51503,Electronic
33905,51505,Electronic
33906,51506,Electronic
33907,51507,Electronic
33908,51508,Electronic
33909,51509,Electronic
33910,51510,Electronic
33911,51511,Electronic
33912,51512,Electronic
33913,51513,Electronic
33914,51514,Electronic
33915,51515,Electronic
33916,51516,Electronic
33917,51517,Electronic
33918,51518,Electronic
33919,51519,Electronic
33920,51520,Other
33921,51521,Other
33922,51522,Other
33923,51523,Other
33924,51524,Other
33925,51525,Other
33926,51526,Other
33927,51527,Other
33928,51528,Other
33929,51529,Experimental
33930,51530,Experimental
33931,51531,Other
33932,51532,Other
33933,51533,Other
33934,51534,Other
33935,51535,Other
33936,51536,Other
33937,51537,Other
33938,51538,Other
33939,51539,Other
33940,51540,Other
33941,51541,Other
33942,51542,Other
33943,51543,Other
33944,51544,Other
33945,51545,Other
33946,51546,Other
33947,51547,Rock
33948,51548,Rock
33949,51549,Rock
33950,51550,Rock
33951,51551,Rock
33952,51552,Rock
33953,51553,Rock
33954,51554,Rock
33955,51555,Rock
33956,51557,Rock
33957,51558,Other
33958,51559,Other
33959,51560,Other
33960,51561,Other
33961,51562,Other
33962,51563,Other
33963,51564,Other
33964,51565,Other
33965,51566,Other
33966,51567,Other
33967,51568,Other
33968,51575,Electronic
33969,51576,Electronic
33970,51577,Electronic
33971,51578,Electronic
33972,51579,Electronic
33973,51580,Electronic
33974,51581,Electronic
33975,51582,Electronic
33976,51583,Rock
33977,51584,Rock
33978,51585,Rock
33979,51586,Rock
33980,51587,Rock
33981,51588,Rock
33982,51589,Rock
33983,51590,Rock
33984,51591,Rock
33985,51592,Rock
33986,51593,Rock
33987,51594,Rock
33988,51595,Rock
33989,51596,Rock
33990,51597,Rock
33991,51598,Rock
33992,51599,Rock
33993,51600,Rock
33994,51601,Rock
33995,51602,Rock
33996,51603,Rock
33997,51604,Rock
33998,51605,Other
33999,51606,Other
34000,51607,Other
34001,51608,Other
34002,51609,Other
34003,51610,Other
34004,51611,Other
34005,51612,Other
34006,51613,Other
34007,51614,Other
34008,51615,Other
34009,51616,Other
34010,51617,Other
34011,51618,Other
34012,51619,Other
34013,51620,Other
34014,51621,Other
34015,51622,Other
34016,51623,Other
34017,51624,Other
34018,51625,Other
34019,51626,Other
34020,51627,Other
34021,51628,Other
34022,51629,Other
34023,51630,Other
34024,51631,Other
34025,51632,Other
34026,51633,Other
34027,51634,Other
34028,51635,Other
34029,51640,Experimental
34030,51641,Experimental
34031,51642,Experimental
34032,51643,Experimental
34033,51644,Experimental
34034,51645,Electronic
34035,51646,Hip-Hop
34036,51647,Hip-Hop
34037,51648,Hip-Hop
34038,51649,Hip-Hop
34039,51650,Hip-Hop
34040,51651,Electronic
34041,51652,Folk
34042,51653,Folk
34043,51654,Folk
34044,51655,Folk
34045,51656,Folk
34046,51657,Folk
34047,51658,Folk
34048,51659,Folk
34049,51660,Folk
34050,51661,Folk
34051,51662,Electronic
34052,51663,Electronic
34053,51664,Electronic
34054,51665,Electronic
34055,51667,Electronic
34056,51668,Other
34057,51669,Other
34058,51670,Other
34059,51671,Other
34060,51672,Other
34061,51673,Other
34062,51674,Other
34063,51675,Other
34064,51676,Other
34065,51677,Other
34066,51678,Electronic
34067,51679,Electronic
34068,51680,Electronic
34069,51681,Electronic
34070,51682,Electronic
34071,51683,Electronic
34072,51684,Electronic
34073,51685,Electronic
34074,51686,Electronic
34075,51687,Electronic
34076,51688,Electronic
34077,51689,Experimental
34078,51690,Experimental
34079,51691,Experimental
34080,51692,Other
34081,51693,Other
34082,51694,Other
34083,51695,Other
34084,51700,Other
34085,51702,Electronic
34086,51703,Electronic
34087,51704,Electronic
34088,51705,Electronic
34089,51706,Other
34090,51707,Electronic
34091,51708,Electronic
34092,51709,Other
34093,51710,Electronic
34094,51711,Rock
34095,51712,Rock
34096,51713,Rock
34097,51714,Rock
34098,51715,Rock
34099,51716,Rock
34100,51717,Other
34101,51718,Other
34102,51719,Other
34103,51720,Other
34104,51721,Other
34105,51722,Other
34106,51723,Other
34107,51724,Other
34108,51725,Other
34109,51726,Other
34110,51727,Other
34111,51728,Other
34112,51729,Other
34113,51730,Other
34114,51731,Other
34115,51732,Other
34116,51733,Other
34117,51734,Other
34118,51735,Other
34119,51736,Other
34120,51737,Other
34121,51738,Other
34122,51739,Other
34123,51740,Other
34124,51741,Other
34125,51742,Other
34126,51743,Other
34127,51744,Other
34128,51745,Other
34129,51746,Other
34130,51747,Other
34131,51748,Other
34132,51749,Other
34133,51750,Other
34134,51751,Other
34135,51753,Other
34136,51754,Other
34137,51755,Other
34138,51756,Other
34139,51761,Other
34140,51763,Other
34141,51765,Rock
34142,51766,Rock
34143,51767,Rock
34144,51772,Other
34145,51773,Other
34146,51774,Rock
34147,51775,Electronic
34148,51776,Instrumental
34149,51777,Electronic
34150,51778,Electronic
34151,51779,Electronic
34152,51780,Electronic
34153,51781,Other
34154,51782,Other
34155,51783,Other
34156,51784,Electronic
34157,51785,Electronic
34158,51786,Experimental
34159,51787,Experimental
34160,51788,Experimental
34161,51789,Other
34162,51790,Other
34163,51791,Other
34164,51792,Other
34165,51793,Other
34166,51794,Other
34167,51795,Other
34168,51796,Other
34169,51797,Other
34170,51798,Other
34171,51799,Other
34172,51800,Other
34173,51802,Experimental
34174,51803,Experimental
34175,51804,Experimental
34176,51805,Other
34177,51806,Other
34178,51807,Other
34179,51808,Other
34180,51809,Other
34181,51810,Other
34182,51811,Other
34183,51812,Other
34184,51813,Other
34185,51814,Other
34186,51815,Other
34187,51816,Other
34188,51817,Other
34189,51818,Other
34190,51819,Other
34191,51820,Other
34192,51821,Other
34193,51822,Other
34194,51823,Other
34195,51824,Other
34196,51825,Other
34197,51826,Other
34198,51827,Other
34199,51828,Other
34200,51829,Other
34201,51830,Other
34202,51831,Other
34203,51832,Other
34204,51833,Other
34205,51834,Other
34206,51835,Other
34207,51836,Other
34208,51837,Other
34209,51838,Other
34210,51839,Other
34211,51840,Other
34212,51841,Other
34213,51842,Other
34214,51843,Other
34215,51844,Other
34216,51845,Other
34217,51846,Electronic
34218,51847,Electronic
34219,51848,Electronic
34220,51849,Electronic
34221,51850,Electronic
34222,51851,Electronic
34223,51852,Electronic
34224,51853,Electronic
34225,51854,Electronic
34226,51855,Electronic
34227,51856,Electronic
34228,51857,Electronic
34229,51858,Electronic
34230,51867,Hip-Hop
34231,51868,Hip-Hop
34232,51869,Hip-Hop
34233,51870,Hip-Hop
34234,51871,Hip-Hop
34235,51872,Hip-Hop
34236,51873,Hip-Hop
34237,51874,Hip-Hop
34238,51875,Hip-Hop
34239,51876,Hip-Hop
34240,51877,Hip-Hop
34241,51886,Other
34242,51887,Other
34243,51888,Other
34244,51889,Other
34245,51890,Other
34246,51891,Other
34247,51892,Other
34248,51893,Other
34249,51894,Other
34250,51895,Other
34251,51896,Other
34252,51897,Other
34253,51898,Other
34254,51899,Other
34255,51900,Other
34256,51901,Other
34257,51902,Other
34258,51903,Other
34259,51904,Other
34260,51905,Other
34261,51906,Other
34262,51907,Other
34263,51914,Other
34264,51915,Other
34265,51916,Other
34266,51918,Folk
34267,51919,Folk
34268,51920,Electronic
34269,51921,Electronic
34270,51922,Other
34271,51923,Electronic
34272,51924,Electronic
34273,51925,Electronic
34274,51926,Electronic
34275,51927,Electronic
34276,51931,Jazz
34277,51932,Jazz
34278,51933,Jazz
34279,51934,Jazz
34280,51935,Jazz
34281,51936,Jazz
34282,51937,Classical
34283,51938,Classical
34284,51939,Classical
34285,51940,Classical
34286,51941,Electronic
34287,51942,Electronic
34288,51943,Electronic
34289,51944,Electronic
34290,51945,Electronic
34291,51946,Electronic
34292,51947,Electronic
34293,51948,Electronic
34294,51949,Electronic
34295,51950,Electronic
34296,51951,Electronic
34297,51952,Electronic
34298,51953,Electronic
34299,51954,Electronic
34300,51955,Electronic
34301,51956,Electronic
34302,51984,Electronic
34303,51985,Electronic
34304,51986,Electronic
34305,51987,Electronic
34306,51988,Electronic
34307,51989,Electronic
34308,51990,Other
34309,51991,International
34310,51992,International
34311,51993,International
34312,51994,International
34313,51995,International
34314,51996,International
34315,51997,International
34316,51998,International
34317,51999,International
34318,52000,International
34319,52001,International
34320,52002,Rock
34321,52003,Rock
34322,52004,Rock
34323,52005,Rock
34324,52006,Rock
34325,52007,Rock
34326,52008,Rock
34327,52009,Other
34328,52010,Other
34329,52011,Other
34330,52013,Other
34331,52018,Other
34332,52019,Other
34333,52020,Other
34334,52021,Other
34335,52022,Other
34336,52023,Other
34337,52024,Other
34338,52025,Other
34339,52026,Other
34340,52027,Other
34341,52028,Other
34342,52029,Other
34343,52032,Other
34344,52033,Pop
34345,52034,Pop
34346,52035,Pop
34347,52036,Pop
34348,52037,Pop
34349,52038,Pop
34350,52039,Pop
34351,52040,Pop
34352,52041,Pop
34353,52042,Pop
34354,52043,Pop
34355,52044,Pop
34356,52045,Pop
34357,52046,Other
34358,52047,Other
34359,52049,Other
34360,52050,Other
34361,52051,Other
34362,52052,Other
34363,52053,Other
34364,52054,Other
34365,52055,Other
34366,52056,Other
34367,52057,Other
34368,52058,Other
34369,52059,Other
34370,52060,Other
34371,52061,Other
34372,52062,Other
34373,52063,Other
34374,52064,Other
34375,52065,Other
34376,52066,Other
34377,52067,Experimental
34378,52070,Other
34379,52071,Other
34380,52072,Other
34381,52073,Other
34382,52074,Other
34383,52075,Other
34384,52076,Other
34385,52078,Other
34386,52079,Other
34387,52080,Other
34388,52086,Other
34389,52087,Other
34390,52088,Other
34391,52089,Other
34392,52090,Other
34393,52093,Other
34394,52094,Other
34395,52095,Other
34396,52096,Other
34397,52097,Other
34398,52098,Other
34399,52099,Other
34400,52100,Other
34401,52101,Other
34402,52102,Other
34403,52103,Other
34404,52104,Other
34405,52105,Other
34406,52106,Other
34407,52107,Other
34408,52108,Other
34409,52109,Other
34410,52110,Other
34411,52111,Other
34412,52112,Other
34413,52113,Electronic
34414,52114,Electronic
34415,52115,Electronic
34416,52116,Electronic
34417,52117,Electronic
34418,52118,International
34419,52119,International
34420,52120,International
34421,52121,International
34422,52122,International
34423,52123,International
34424,52124,International
34425,52125,International
34426,52126,International
34427,52127,International
34428,52128,International
34429,52129,International
34430,52131,Experimental
34431,52138,Experimental
34432,52139,Experimental
34433,52140,Experimental
34434,52141,Experimental
34435,52142,Experimental
34436,52143,Other
34437,52144,Experimental
34438,52145,Experimental
34439,52146,Experimental
34440,52147,Experimental
34441,52148,Experimental
34442,52149,Experimental
34443,52150,Experimental
34444,52151,Experimental
34445,52152,Experimental
34446,52153,Experimental
34447,52165,Other
34448,52166,Other
34449,52168,Other
34450,52170,Other
34451,52171,Other
34452,52172,Other
34453,52173,Other
34454,52175,Other
34455,52176,Other
34456,52177,Other
34457,52178,Other
34458,52179,Other
34459,52180,Other
34460,52181,Other
34461,52182,Other
34462,52183,Other
34463,52184,Other
34464,52185,Other
34465,52186,Other
34466,52187,Other
34467,52189,Other
34468,52190,Other
34469,52191,Other
34470,52192,Other
34471,52193,Other
34472,52194,Other
34473,52195,Other
34474,52196,Other
34475,52197,Other
34476,52198,Other
34477,52199,Other
34478,52200,Other
34479,52201,Other
34480,52202,Other
34481,52203,Other
34482,52204,Other
34483,52205,Other
34484,52206,Other
34485,52207,Other
34486,52208,Other
34487,52209,Other
34488,52210,Other
34489,52211,Other
34490,52212,Other
34491,52213,Other
34492,52214,Other
34493,52215,Rock
34494,52216,Rock
34495,52217,Rock
34496,52218,Rock
34497,52219,Rock
34498,52220,Rock
34499,52221,Rock
34500,52222,Rock
34501,52223,Rock
34502,52224,Rock
34503,52225,Rock
34504,52226,Rock
34505,52227,Rock
34506,52228,Rock
34507,52229,Rock
34508,52230,Other
34509,52231,Other
34510,52232,Other
34511,52233,Other
34512,52234,Other
34513,52235,Other
34514,52236,Other
34515,52237,Other
34516,52238,Other
34517,52239,Other
34518,52240,Other
34519,52241,Other
34520,52242,Other
34521,52243,Other
34522,52244,Other
34523,52245,Other
34524,52246,Other
34525,52247,Other
34526,52248,Other
34527,52249,Other
34528,52250,Rock
34529,52251,Rock
34530,52252,Rock
34531,52253,Rock
34532,52254,Rock
34533,52255,Rock
34534,52256,Rock
34535,52257,Rock
34536,52258,Rock
34537,52259,Rock
34538,52260,Rock
34539,52261,Rock
34540,52262,Other
34541,52263,Other
34542,52264,Other
34543,52265,Other
34544,52266,Other
34545,52267,Other
34546,52268,Other
34547,52269,Other
34548,52270,Other
34549,52271,Rock
34550,52272,Rock
34551,52273,Rock
34552,52274,Rock
34553,52275,Rock
34554,52276,Rock
34555,52277,Other
34556,52278,Other
34557,52279,Other
34558,52280,Other
34559,52281,Other
34560,52282,Other
34561,52283,Other
34562,52284,Other
34563,52285,Other
34564,52286,Other
34565,52287,Other
34566,52288,Other
34567,52289,Other
34568,52290,Other
34569,52291,Other
34570,52292,Other
34571,52293,Other
34572,52294,Other
34573,52295,Other
34574,52296,Other
34575,52297,Other
34576,52298,Other
34577,52299,Other
34578,52300,Other
34579,52301,Other
34580,52302,Other
34581,52303,Other
34582,52304,Other
34583,52305,Other
34584,52306,Experimental
34585,52307,Experimental
34586,52308,Experimental
34587,52309,Experimental
34588,52310,Experimental
34589,52311,Experimental
34590,52312,Experimental
34591,52313,Experimental
34592,52314,Experimental
34593,52315,Experimental
34594,52316,Experimental
34595,52317,Experimental
34596,52318,Experimental
34597,52319,Experimental
34598,52320,Experimental
34599,52321,Experimental
34600,52322,Experimental
34601,52323,Experimental
34602,52324,Experimental
34603,52325,Experimental
34604,52326,Experimental
34605,52327,Experimental
34606,52328,Experimental
34607,52329,Experimental
34608,52330,Experimental
34609,52331,Experimental
34610,52332,Experimental
34611,52333,Experimental
34612,52334,Experimental
34613,52335,Experimental
34614,52336,Experimental
34615,52337,Experimental
34616,52338,Experimental
34617,52339,Experimental
34618,52340,Experimental
34619,52341,Other
34620,52342,Other
34621,52343,Other
34622,52344,Other
34623,52345,Other
34624,52346,Other
34625,52347,Other
34626,52348,Other
34627,52349,Other
34628,52350,Rock
34629,52351,Rock
34630,52352,Rock
34631,52353,Rock
34632,52354,Rock
34633,52355,Rock
34634,52356,Rock
34635,52357,Rock
34636,52358,Rock
34637,52359,Rock
34638,52360,Rock
34639,52361,Rock
34640,52362,Rock
34641,52363,Rock
34642,52364,Rock
34643,52365,Other
34644,52366,Other
34645,52367,Other
34646,52368,Other
34647,52370,Pop
34648,52371,Pop
34649,52372,Pop
34650,52373,Pop
34651,52374,Pop
34652,52375,Pop
34653,52376,Pop
34654,52377,Pop
34655,52378,Pop
34656,52379,Pop
34657,52380,Pop
34658,52381,Pop
34659,52382,Pop
34660,52383,Pop
34661,52384,Pop
34662,52385,Pop
34663,52386,Pop
34664,52387,Pop
34665,52388,Pop
34666,52389,Pop
34667,52390,Other
34668,52391,Other
34669,52392,Other
34670,52393,Pop
34671,52403,Other
34672,52404,Rock
34673,52405,Electronic
34674,52406,Electronic
34675,52407,Electronic
34676,52408,Electronic
34677,52409,Electronic
34678,52410,Other
34679,52413,Other
34680,52414,Other
34681,52415,Other
34682,52416,Other
34683,52417,Other
34684,52418,Other
34685,52419,Other
34686,52433,Rock
34687,52434,Rock
34688,52435,Rock
34689,52436,Rock
34690,52437,Rock
34691,52438,Rock
34692,52439,Rock
34693,52440,Rock
34694,52441,Rock
34695,52442,Rock
34696,52443,Rock
34697,52444,Rock
34698,52445,Instrumental
34699,52446,Instrumental
34700,52447,Instrumental
34701,52448,Instrumental
34702,52449,Instrumental
34703,52450,Instrumental
34704,52451,Instrumental
34705,52452,Instrumental
34706,52453,Instrumental
34707,52454,Other
34708,52455,Other
34709,52456,Other
34710,52457,Other
34711,52458,Other
34712,52459,Other
34713,52460,Other
34714,52461,Other
34715,52462,Other
34716,52463,Other
34717,52464,Other
34718,52465,Other
34719,52466,Other
34720,52467,Other
34721,52468,Other
34722,52469,Other
34723,52470,Other
34724,52471,Other
34725,52472,Other
34726,52473,Rock
34727,52474,Rock
34728,52475,Rock
34729,52476,Rock
34730,52477,Rock
34731,52478,Rock
34732,52479,Rock
34733,52481,Other
34734,52483,Other
34735,52484,Rock
34736,52485,Rock
34737,52486,Rock
34738,52487,Rock
34739,52489,Rock
34740,52491,Rock
34741,52492,Rock
34742,52493,Rock
34743,52494,Other
34744,52495,Rock
34745,52496,Rock
34746,52497,Rock
34747,52499,Rock
34748,52500,Folk
34749,52501,Folk
34750,52502,Folk
34751,52503,Spoken
34752,52504,Folk
34753,52505,Spoken
34754,52506,Folk
34755,52507,Spoken
34756,52508,Folk
34757,52509,Spoken
34758,52511,Experimental
34759,52512,Other
34760,52513,Other
34761,52514,Other
34762,52515,Other
34763,52516,Other
34764,52517,Other
34765,52518,Other
34766,52519,Other
34767,52520,Rock
34768,52521,Rock
34769,52522,Rock
34770,52523,Rock
34771,52524,Rock
34772,52525,Rock
34773,52526,Rock
34774,52547,Rock
34775,52548,Rock
34776,52549,Rock
34777,52550,Rock
34778,52551,Rock
34779,52552,Rock
34780,52553,Rock
34781,52554,Rock
34782,52561,Other
34783,52562,Rock
34784,52563,Rock
34785,52564,Rock
34786,52565,Rock
34787,52566,Rock
34788,52567,Rock
34789,52568,Rock
34790,52569,Rock
34791,52570,Hip-Hop
34792,52571,Hip-Hop
34793,52572,Hip-Hop
34794,52573,Hip-Hop
34795,52574,Hip-Hop
34796,52575,Hip-Hop
34797,52576,Hip-Hop
34798,52577,Hip-Hop
34799,52578,Hip-Hop
34800,52579,Hip-Hop
34801,52580,Hip-Hop
34802,52581,Hip-Hop
34803,52582,Hip-Hop
34804,52583,Hip-Hop
34805,52584,Hip-Hop
34806,52585,Hip-Hop
34807,52586,Hip-Hop
34808,52587,Hip-Hop
34809,52588,Hip-Hop
34810,52589,Hip-Hop
34811,52590,Hip-Hop
34812,52591,Hip-Hop
34813,52592,Hip-Hop
34814,52593,Hip-Hop
34815,52594,Hip-Hop
34816,52595,Hip-Hop
34817,52596,Hip-Hop
34818,52597,Hip-Hop
34819,52598,Hip-Hop
34820,52599,Hip-Hop
34821,52600,Other
34822,52601,Other
34823,52602,Other
34824,52603,Other
34825,52604,Other
34826,52605,Other
34827,52606,Other
34828,52607,Other
34829,52608,Other
34830,52609,Other
34831,52610,Other
34832,52611,Other
34833,52612,Other
34834,52613,Other
34835,52614,Other
34836,52615,Electronic
34837,52620,Other
34838,52621,Other
34839,52622,Other
34840,52623,Other
34841,52624,Other
34842,52625,Other
34843,52626,Other
34844,52627,Other
34845,52628,Electronic
34846,52629,Electronic
34847,52630,Electronic
34848,52631,Electronic
34849,52632,Electronic
34850,52633,Electronic
34851,52634,Electronic
34852,52635,Electronic
34853,52636,Electronic
34854,52637,Electronic
34855,52638,Electronic
34856,52639,Electronic
34857,52640,Electronic
34858,52641,Electronic
34859,52642,Electronic
34860,52643,Electronic
34861,52644,Electronic
34862,52645,Electronic
34863,52646,Electronic
34864,52647,Electronic
34865,52648,Electronic
34866,52649,Electronic
34867,52650,Electronic
34868,52651,Other
34869,52652,Other
34870,52653,Other
34871,52654,Other
34872,52655,Other
34873,52656,Other
34874,52657,Other
34875,52658,Other
34876,52659,Other
34877,52660,Other
34878,52661,Other
34879,52662,Other
34880,52663,Other
34881,52664,Other
34882,52665,Other
34883,52667,Other
34884,52668,Other
34885,52669,Other
34886,52670,Other
34887,52671,Other
34888,52672,Other
34889,52673,Other
34890,52674,Other
34891,52675,Other
34892,52676,Other
34893,52677,Other
34894,52678,Other
34895,52679,Other
34896,52680,Other
34897,52681,Other
34898,52682,Other
34899,52683,Other
34900,52684,Other
34901,52685,Other
34902,52686,Other
34903,52687,Other
34904,52688,Other
34905,52689,Other
34906,52690,Hip-Hop
34907,52691,Other
34908,52692,Spoken
34909,52693,Rock
34910,52694,Rock
34911,52695,Rock
34912,52696,Rock
34913,52697,Rock
34914,52698,Other
34915,52699,Other
34916,52700,Other
34917,52701,Other
34918,52702,Other
34919,52703,Other
34920,52704,Other
34921,52705,Other
34922,52706,Other
34923,52707,Other
34924,52708,Other
34925,52709,Other
34926,52710,Other
34927,52711,Other
34928,52712,Other
34929,52713,Other
34930,52714,Other
34931,52715,Other
34932,52716,Other
34933,52717,Other
34934,52718,Other
34935,52719,Other
34936,52720,Other
34937,52721,Other
34938,52722,Other
34939,52723,Other
34940,52724,Other
34941,52725,Other
34942,52726,Other
34943,52727,Other
34944,52728,Classical
34945,52729,Classical
34946,52734,Classical
34947,52735,Classical
34948,52736,Other
34949,52737,Classical
34950,52738,Other
34951,52739,Other
34952,52740,Other
34953,52741,Other
34954,52742,Other
34955,52743,Other
34956,52744,Other
34957,52745,Other
34958,52746,Other
34959,52747,Other
34960,52748,Other
34961,52749,Other
34962,52753,Other
34963,52754,Other
34964,52755,Other
34965,52756,Other
34966,52757,Other
34967,52758,Other
34968,52761,Other
34969,52762,Other
34970,52763,Other
34971,52764,Other
34972,52766,Other
34973,52767,Other
34974,52768,Other
34975,52771,Other
34976,52772,Other
34977,52773,Other
34978,52776,Other
34979,52777,Other
34980,52778,Other
34981,52779,Other
34982,52780,Other
34983,52781,Other
34984,52782,Other
34985,52783,Other
34986,52784,Other
34987,52785,Other
34988,52786,Other
34989,52792,Other
34990,52793,Other
34991,52794,Other
34992,52795,Other
34993,52796,Other
34994,52798,Other
34995,52799,Other
34996,52800,Other
34997,52801,Other
34998,52802,Other
34999,52803,Other
35000,52804,Other
35001,52805,Other
35002,52806,Other
35003,52807,Other
35004,52808,Other
35005,52809,Other
35006,52810,Other
35007,52811,Other
35008,52812,Other
35009,52813,Other
35010,52814,Other
35011,52815,Other
35012,52816,Other
35013,52817,Other
35014,52818,Other
35015,52819,Other
35016,52820,Other
35017,52821,Other
35018,52822,Other
35019,52823,Other
35020,52824,Other
35021,52825,Other
35022,52826,Other
35023,52827,Other
35024,52828,Other
35025,52829,Other
35026,52830,Other
35027,52831,Other
35028,52832,Other
35029,52833,Other
35030,52834,Other
35031,52835,Other
35032,52836,Other
35033,52837,Other
35034,52838,Other
35035,52839,Other
35036,52840,Other
35037,52841,Other
35038,52842,Other
35039,52843,Other
35040,52844,Other
35041,52845,Other
35042,52846,Other
35043,52847,Other
35044,52848,Other
35045,52849,Other
35046,52850,Other
35047,52851,Other
35048,52852,Other
35049,52853,Other
35050,52854,Other
35051,52855,Other
35052,52856,Other
35053,52857,Other
35054,52858,Other
35055,52859,Experimental
35056,52860,Experimental
35057,52861,Experimental
35058,52862,Experimental
35059,52863,Other
35060,52864,Experimental
35061,52865,Experimental
35062,52866,Other
35063,52867,Other
35064,52868,Other
35065,52870,Other
35066,52872,Other
35067,52873,Other
35068,52874,Other
35069,52875,Rock
35070,52876,Rock
35071,52877,Rock
35072,52878,Rock
35073,52879,Rock
35074,52880,Rock
35075,52881,Rock
35076,52882,Spoken
35077,52883,Spoken
35078,52884,Folk
35079,52885,Spoken
35080,52886,Folk
35081,52887,Spoken
35082,52888,Other
35083,52889,Other
35084,52890,Other
35085,52891,Other
35086,52892,Other
35087,52893,Other
35088,52894,Experimental
35089,52895,Other
35090,52896,Other
35091,52897,Other
35092,52898,Rock
35093,52899,Rock
35094,52900,Rock
35095,52909,Rock
35096,52910,Rock
35097,52911,Rock
35098,52912,Rock
35099,52920,Other
35100,52921,Other
35101,52922,Other
35102,52923,Other
35103,52924,Other
35104,52925,Other
35105,52926,Other
35106,52927,Other
35107,52928,Other
35108,52929,Other
35109,52930,Other
35110,52931,Other
35111,52932,Other
35112,52945,Folk
35113,52946,Folk
35114,52947,Folk
35115,52948,Folk
35116,52949,Spoken
35117,52950,Folk
35118,52951,Folk
35119,52952,Spoken
35120,52953,Folk
35121,52954,Folk
35122,52955,Folk
35123,52956,Spoken
35124,52957,Rock
35125,52958,Rock
35126,52959,Rock
35127,52960,Rock
35128,52961,Rock
35129,52962,Rock
35130,52963,Rock
35131,52964,Rock
35132,52966,Rock
35133,52967,Rock
35134,52968,Rock
35135,52969,Other
35136,52970,Rock
35137,52971,Rock
35138,52972,Rock
35139,52973,Rock
35140,52974,Rock
35141,52975,Spoken
35142,52977,Other
35143,52979,Other
35144,52980,Other
35145,52981,Other
35146,52982,Other
35147,52983,Other
35148,52985,Experimental
35149,52986,Other
35150,52987,Other
35151,52991,Other
35152,52992,Other
35153,52993,Other
35154,52994,Other
35155,52995,Other
35156,52996,Other
35157,52997,Other
35158,52998,Other
35159,52999,Other
35160,53000,Other
35161,53001,Other
35162,53002,Other
35163,53003,Other
35164,53004,Other
35165,53005,Experimental
35166,53006,Other
35167,53007,Experimental
35168,53008,Experimental
35169,53009,Experimental
35170,53010,Other
35171,53012,Other
35172,53013,Other
35173,53014,Other
35174,53015,Other
35175,53016,Other
35176,53017,Other
35177,53018,Other
35178,53019,Other
35179,53020,Other
35180,53021,Other
35181,53022,Other
35182,53023,Other
35183,53024,Other
35184,53025,Other
35185,53026,Other
35186,53027,Other
35187,53028,Other
35188,53029,Other
35189,53030,Other
35190,53031,Other
35191,53032,Other
35192,53033,Other
35193,53034,Other
35194,53035,Other
35195,53036,Other
35196,53037,Other
35197,53038,Other
35198,53039,Other
35199,53040,Other
35200,53041,Other
35201,53042,Other
35202,53043,Other
35203,53044,Other
35204,53045,Other
35205,53046,Other
35206,53047,Other
35207,53048,Other
35208,53049,Other
35209,53050,Other
35210,53051,Other
35211,53052,Other
35212,53053,Other
35213,53054,Other
35214,53055,Other
35215,53056,Other
35216,53057,Other
35217,53058,Other
35218,53059,Other
35219,53060,Other
35220,53061,Other
35221,53062,Other
35222,53063,Other
35223,53064,Other
35224,53065,Other
35225,53066,Other
35226,53068,Experimental
35227,53069,Experimental
35228,53072,Experimental
35229,53073,Experimental
35230,53074,Other
35231,53075,Other
35232,53076,Other
35233,53077,Other
35234,53078,Other
35235,53092,Other
35236,53093,Other
35237,53094,Other
35238,53095,Other
35239,53096,Other
35240,53097,Other
35241,53099,Other
35242,53100,Other
35243,53116,Other
35244,53117,Other
35245,53118,Other
35246,53119,Other
35247,53120,Other
35248,53121,Other
35249,53123,Other
35250,53124,Other
35251,53125,Other
35252,53126,Other
35253,53127,Other
35254,53128,Other
35255,53138,Other
35256,53139,Other
35257,53140,Other
35258,53141,Other
35259,53142,Other
35260,53143,Other
35261,53144,Other
35262,53145,Other
35263,53146,Other
35264,53147,Other
35265,53148,Other
35266,53149,Other
35267,53150,Other
35268,53151,Other
35269,53152,International
35270,53153,International
35271,53154,International
35272,53155,International
35273,53156,International
35274,53157,International
35275,53158,International
35276,53159,International
35277,53160,International
35278,53165,Other
35279,53166,Rock
35280,53167,Rock
35281,53168,Rock
35282,53169,Rock
35283,53170,Rock
35284,53171,Rock
35285,53172,Rock
35286,53173,Other
35287,53178,International
35288,53179,International
35289,53181,Other
35290,53182,Other
35291,53183,Other
35292,53184,Other
35293,53185,Other
35294,53186,Other
35295,53187,Other
35296,53188,Other
35297,53189,Other
35298,53190,Other
35299,53191,Other
35300,53192,Other
